year,zip,amt,contrib,num_people,town,state,signal
2011,01940,,,,Lynnfield,MA,WEVO
2011,01944,,,,Manchester,MA,#N/A
2011,01945,650.00,3,3,Marblehead,MA,WEVO
2011,01950,1190.00,12,12,Newburyport,MA,WEVO
2011,01951,,,,Newbury,MA,WEVO
2011,01952,135.00,2,2,Salisbury,MA,WEVO
2011,01960,75.00,1,1,Peabody,MA,WEVO
2011,01965,,,,Prides Crossing,MA,#N/A
2011,01966,35.00,1,1,Rockport,MA,#N/A
2011,01969,200.00,2,2,Rowley,MA,WEVO
2011,01970,,,,Salem,MA,WEVO
2011,01982,,,,South Hamilton,MA,#N/A
2011,01983,150.00,1,1,Topsfield,MA,#N/A
2011,01984,240.00,1,1,Wenham,MA,WEVO
2011,01985,974.00,5,5,West Newbury,MA,WEVO
2011,02019,,,,Bellingham,MA,#N/A
2011,02020,,,,Brant Rock,MA,#N/A
2011,02021,35.00,1,1,Canton,MA,#N/A
2011,02026,1585.00,4,4,Dedham,MA,#N/A
2011,02030,,,,Dover,MA,#N/A
2011,02032,,,,East Walpole,MA,#N/A
2011,02035,,,,Foxboro,MA,#N/A
2011,02038,,,,Franklin,MA,#N/A
2011,02043,,,,Hingham,MA,#N/A
2011,02045,,,,Hull,MA,#N/A
2011,02048,30.00,1,1,Mansfield,MA,#N/A
2011,02050,,,,Marshfield,MA,#N/A
2011,02052,75.00,1,1,Medfield,MA,#N/A
2011,02053,,,,Medway,MA,#N/A
2011,02054,,,,Millis,MA,#N/A
2011,02056,,,,Norfolk,MA,#N/A
2011,02061,,,,Norwell,MA,#N/A
2011,02062,,,,Norwood,MA,#N/A
2011,02066,,,,Scituate,MA,#N/A
2011,02067,,,,Sharon,MA,#N/A
2011,02071,,,,South Walpole,MA,#N/A
2011,02072,,,,Stoughton,MA,#N/A
2011,02081,,,,Walpole,MA,#N/A
2011,02090,415.00,1,1,Westwood,MA,#N/A
2011,02093,80.00,1,1,Wrentham,MA,#N/A
2011,02108,625.00,4,4,Boston,MA,#N/A
2011,02109,,,,Boston,MA,#N/A
2011,02110,50.00,1,1,Boston,MA,#N/A
2011,02111,650.00,3,3,Boston,MA,#N/A
2011,02113,365.00,1,1,Boston,MA,#N/A
2011,02114,500.00,1,1,Boston,MA,#N/A
2011,02115,75.00,1,1,Boston,MA,#N/A
2011,02116,3247.29,7,7,Boston,MA,#N/A
2011,02118,100.00,1,1,Boston,MA,#N/A
2011,02119,,,,Roxbury,MA,#N/A
2011,02120,,,,Roxbury Crossing,MA,#N/A
2011,02124,,,,Dorchester Center,MA,#N/A
2011,02126,,,,Mattapan,MA,#N/A
2011,02127,,,,Boston,MA,#N/A
2011,02128,,,,Boston,MA,#N/A
2011,02129,465.00,2,2,Charlestown,MA,#N/A
2011,02130,990.00,6,6,Jamaica Plain,MA,#N/A
2011,02131,,,,Roslindale,MA,#N/A
2011,02132,,,,West Roxbury,MA,#N/A
2011,02134,,,,Allston,MA,#N/A
2011,02135,20.00,1,1,Brighton,MA,#N/A
2011,02136,360.00,1,1,Hyde Park,MA,#N/A
2011,02138,3560.00,17,17,Cambridge,MA,#N/A
2011,02139,270.00,4,4,Cambridge,MA,#N/A
2011,02140,1170.00,8,8,Cambridge,MA,#N/A
2011,02141,560.00,4,4,Cambridge,MA,#N/A
2011,02142,,,,Cambridge,MA,#N/A
2011,02143,300.00,4,4,Somerville,MA,WEVO
2011,02144,140.00,1,1,Somerville,MA,#N/A
2011,02145,50.00,1,1,Somerville,MA,#N/A
2011,02148,,,,Malden,MA,#N/A
2011,02149,,,,Everett,MA,WEVO
2011,02150,200.00,1,1,Chelsea,MA,#N/A
2011,02151,50.00,1,1,Revere,MA,#N/A
2011,02152,,,,Winthrop,MA,#N/A
2011,02153,,,,Medford,MA,#N/A
2011,02155,150.00,1,1,Medford,MA,#N/A
2011,02163,100.00,1,1,Boston,MA,#N/A
2011,02169,,,,Quincy,MA,#N/A
2011,02171,,,,Quincy,MA,#N/A
2011,02176,,,,Melrose,MA,#N/A
2011,02180,,,,Stoneham,MA,WEVO
2011,02184,400.00,1,1,Braintree,MA,#N/A
2011,02186,560.50,2,2,Milton,MA,#N/A
2011,02189,,,,East Weymouth,MA,#N/A
2011,02190,35.00,1,1,South Weymouth,MA,#N/A
2011,02191,50.00,1,1,North Weymouth,MA,#N/A
2011,02196,,,,Boston,MA,#N/A
2011,02199,,,,Boston,MA,#N/A
2011,02205,,,,Boston,MA,#N/A
2011,02210,67.57,2,2,Boston,MA,#N/A
2011,02215,25.00,1,1,Boston,MA,#N/A
2011,02238,,,,Cambridge,MA,#N/A
2011,02301,,,,Brockton,MA,#N/A
2011,02324,,,,Bridgewater,MA,#N/A
2011,02331,,,,Duxbury,MA,#N/A
2011,02332,50.00,1,1,Duxbury,MA,#N/A
2011,02338,,,,Halifax,MA,#N/A
2011,02339,,,,Hanover,MA,#N/A
2011,02341,,,,Hanson,MA,#N/A
2011,02343,,,,Holbrook,MA,#N/A
2011,02346,,,,Middleboro,MA,#N/A
2011,02347,,,,Lakeville,MA,#N/A
2011,02356,,,,North Easton,MA,#N/A
2011,02360,,,,Plymouth,MA,#N/A
2011,02368,,,,Randolph,MA,#N/A
2011,02375,,,,South Easton,MA,#N/A
2011,02379,,,,West Bridgewater,MA,#N/A
2011,02420,225.00,2,2,Lexington,MA,#N/A
2011,02421,235.00,2,2,Lexington,MA,WEVO
2011,02445,100.00,1,1,Brookline,MA,#N/A
2011,02446,660.00,6,6,Brookline,MA,#N/A
2011,02451,87.00,1,1,Waltham,MA,#N/A
2011,02452,,,,Waltham,MA,#N/A
2011,02453,1316.00,1,1,Waltham,MA,#N/A
2011,02458,200.00,2,2,Newton,MA,#N/A
2011,02459,200.00,1,1,Newton Center,MA,#N/A
2011,02460,50.00,1,1,Newtonville,MA,#N/A
2011,02461,220.00,2,2,Newton Highlands,MA,#N/A
2011,02462,35.00,1,1,Newton Lower Falls,MA,#N/A
2011,02465,100.00,2,2,West Newton,MA,#N/A
2011,02466,,,,Auburndale,MA,#N/A
2011,02467,300.00,1,1,Chestnut Hill,MA,#N/A
2011,02468,,,,Waban,MA,#N/A
2011,02472,40.00,1,1,Watertown,MA,#N/A
2011,02474,1233.47,3,3,Arlington,MA,#N/A
2011,02476,85.00,2,2,Arlington,MA,WEVO
2011,02478,750.00,8,8,Belmont,MA,#N/A
2011,02481,525.00,3,3,Wellesley Hills,MA,#N/A
2011,02482,215.00,4,4,Wellesley,MA,#N/A
2011,02492,200.00,2,2,Needham,MA,#N/A
2011,02493,10475.00,4,4,Weston,MA,#N/A
2011,02494,150.00,2,2,Needham Heights,MA,#N/A
2011,02532,,,,Buzzards Bay,MA,#N/A
2011,02534,,,,Cataumet,MA,#N/A
2011,02535,,,,Chilmark,MA,#N/A
2011,02536,250.00,1,1,East Falmouth,MA,#N/A
2011,02537,,,,East Sandwich,MA,#N/A
2011,02539,,,,Edgartown,MA,#N/A
2011,02540,,,,Falmouth,MA,#N/A
2011,02541,,,,Falmouth,MA,#N/A
2011,02553,,,,Monument Beach,MA,#N/A
2011,02554,,,,Nantucket,MA,#N/A
2011,02556,,,,North Falmouth,MA,#N/A
2011,02557,220.00,1,1,Oak Bluffs,MA,#N/A
2011,02558,,,,Onset,MA,#N/A
2011,02559,,,,Pocasset,MA,#N/A
2011,02563,,,,Sandwich,MA,#N/A
2011,02571,,,,Wareham,MA,#N/A
2011,02575,,,,West Tisbury,MA,#N/A
2011,02584,,,,Nantucket,MA,#N/A
2011,02601,,,,Hyannis,MA,#N/A
2011,02630,,,,Barnstable,MA,#N/A
2011,02631,,,,Brewster,MA,#N/A
2011,02632,,,,Centerville,MA,#N/A
2011,02633,,,,Chatham,MA,#N/A
2011,02638,,,,Dennis,MA,#N/A
2011,02641,,,,East Dennis,MA,#N/A
2011,02642,,,,Eastham,MA,#N/A
2011,02643,,,,East Orleans,MA,#N/A
2011,02645,,,,Harwich,MA,#N/A
2011,02647,,,,Hyannis Port,MA,#N/A
2011,02649,,,,Mashpee,MA,#N/A
2011,02653,,,,Orleans,MA,#N/A
2011,02655,,,,Osterville,MA,#N/A
2011,02657,100.00,1,1,Provincetown,MA,#N/A
2011,02660,,,,South Dennis,MA,#N/A
2011,02664,,,,South Yarmouth,MA,#N/A
2011,02666,,,,Truro,MA,#N/A
2011,02668,,,,West Barnstable,MA,#N/A
2011,02669,,,,West Chatham,MA,#N/A
2011,02670,,,,West Dennis,MA,#N/A
2011,02675,50.00,1,1,Yarmouth Port,MA,#N/A
2011,02703,,,,Attleboro,MA,#N/A
2011,02719,,,,Fairhaven,MA,#N/A
2011,02720,,,,Fall River,MA,#N/A
2011,02722,,,,Fall River,MA,#N/A
2011,02724,500.00,1,1,Fall River,MA,#N/A
2011,02726,,,,Somerset,MA,#N/A
2011,02738,,,,Marion,MA,#N/A
2011,02739,,,,Mattapoisett,MA,#N/A
2011,02740,,,,New Bedford,MA,#N/A
2011,02747,,,,North Dartmouth,MA,#N/A
2011,02748,,,,South Dartmouth,MA,#N/A
2011,02760,,,,North Attleboro,MA,#N/A
2011,02762,,,,Plainville,MA,#N/A
2011,02764,,,,North Dighton,MA,#N/A
2011,02766,400.00,1,1,Norton,MA,#N/A
2011,02767,,,,Raynham,MA,#N/A
2011,02770,50.00,1,1,Rochester,MA,#N/A
2011,02771,180.00,1,1,Seekonk,MA,#N/A
2011,02777,,,,Swansea,MA,#N/A
2011,02780,200.00,1,1,Taunton,MA,#N/A
2011,02790,,,,Westport,MA,#N/A
2011,03031,46470.42,186,186,Amherst,NH,WEVS
2011,03032,8498.50,37,37,Auburn,NH,WEVO
2011,03033,10394.72,44,44,Brookline,NH,WEVS
2011,03034,6306.67,41,41,Candia,NH,WEVO
2011,03036,7428.13,42,42,Chester,NH,WEVO
2011,03037,16556.51,66,66,Deerfield,NH,WEVO
2011,03038,18517.80,100,100,Derry,NH,WEVO
2011,03040,,,,East Candia,NH,WEVO
2011,03041,385.00,4,4,East Derry,NH,WEVS
2011,03042,5228.00,37,37,Epping,NH,WEVO
2011,03043,8922.00,58,58,Francestown,NH,WEVO
2011,03044,3710.00,22,22,Fremont,NH,WEVO
2011,03045,26627.50,122,122,Goffstown,NH,WEVO
2011,03046,13572.80,45,45,Dunbarton,NH,WEVO
2011,03047,9825.00,36,36,Greenfield,NH,WEVO
2011,03048,6399.00,22,22,Greenville,NH,WEVS
2011,03049,32862.74,122,122,Hollis,NH,WEVS
2011,03051,15073.00,81,81,Hudson,NH,WEVS
2011,03052,6343.00,26,26,Litchfield,NH,WEVS
2011,03053,22556.27,122,122,Londonderry,NH,WEVS
2011,03054,29429.84,169,169,Merrimack,NH,WEVS
2011,03055,20960.40,118,118,Milford,NH,WEVO
2011,03057,9356.08,49,49,Mont Vernon,NH,WEVO
2011,03060,14194.56,75,75,Nashua,NH,WEVS
2011,03061,1085.00,8,8,Nashua,NH,WEVS
2011,03062,23568.32,143,143,Nashua,NH,WEVS
2011,03063,13039.50,84,84,Nashua,NH,WEVS
2011,03064,21180.07,89,89,Nashua,NH,WEVS
2011,03070,18488.00,94,94,New Boston,NH,WEVO
2011,03071,5361.00,29,29,New Ipswich,NH,WEVO
2011,03073,315.00,1,1,North Salem,NH,WEVS
2011,03076,2755.00,21,21,Pelham,NH,WEVS
2011,03077,5781.83,38,38,Raymond,NH,WEVO
2011,03079,4384.30,33,33,Salem,NH,WEVS
2011,03082,4950.01,27,27,Lyndeborough,NH,WEVS
2011,03084,6592.50,30,30,Temple,NH,WEVS
2011,03086,13308.67,55,55,Wilton,NH,WEVS
2011,03087,10420.00,59,59,Windham,NH,WEVS
2011,03101,4467.16,25,25,Manchester,NH,WEVO
2011,03102,17762.33,102,102,Manchester,NH,WEVO
2011,03103,10751.50,99,99,Manchester,NH,WEVO
2011,03104,75980.14,294,294,Manchester,NH,WEVO
2011,03105,370.00,4,4,Manchester,NH,WEVO
2011,03106,14984.29,79,79,Hooksett,NH,WEVO
2011,03108,695.00,5,5,Manchester,NH,WEVO
2011,03109,4841.00,36,36,Manchester,NH,WEVO
2011,03110,68387.64,236,236,Bedford,NH,WEVO
2011,03215,620.00,5,5,Waterville Valley,NH,#N/A
2011,03216,9760.00,42,42,Andover,NH,WEVO
2011,03217,11655.00,25,25,Ashland,NH,W247AO
2011,03218,1855.00,10,10,Barnstead,NH,WEVO
2011,03220,4990.00,33,33,Belmont,NH,WEVO
2011,03221,7935.50,42,42,Bradford,NH,WEVO
2011,03222,13920.40,75,75,Bristol,NH,WEVO
2011,03223,12698.32,80,80,Campton,NH,W247AO
2011,03224,22284.99,83,83,Canterbury,NH,WEVO
2011,03225,4955.25,34,34,Center Barnstead,NH,WEVO
2011,03226,9758.93,45,45,Center Harbor,NH,W247AO
2011,03227,13883.16,55,55,Center Sandwich,NH,WEVO
2011,03229,82966.68,229,229,Contoocook,NH,WEVO
2011,03230,2235.00,19,19,Danbury,NH,WEVO
2011,03231,1415.00,11,11,East Andover,NH,WEVO
2011,03233,4946.69,28,28,Elkins,NH,WEVO
2011,03234,6388.93,43,43,Epsom,NH,WEVO
2011,03235,6291.13,42,42,Franklin,NH,WEVO
2011,03237,7731.76,30,30,Gilmanton,NH,WEVO
2011,03238,,,,Glencliff,NH,#N/A
2011,03240,5724.50,19,19,Grafton,NH,WEVH
2011,03241,5752.58,28,28,Hebron,NH,WEVH
2011,03242,25704.75,106,106,Henniker,NH,WEVO
2011,03243,1977.00,11,11,Hill,NH,WEVO
2011,03244,16188.28,90,90,Hillsborough,NH,WEVO
2011,03245,29780.99,59,59,Holderness,NH,W247AO
2011,03246,24386.68,112,112,Laconia,NH,WEVO
2011,03247,1880.00,15,15,Laconia,NH,WEVO
2011,03249,32649.12,82,82,Gilford,NH,WEVO
2011,03251,210.00,3,3,Lincoln,NH,WEVJ
2011,03252,360.00,2,2,Lochmere,NH,WEVO
2011,03253,20044.55,89,89,Meredith,NH,WEVO
2011,03254,9849.00,57,57,Moultonborough,NH,WEVO
2011,03255,9860.00,39,39,Newbury,NH,WEVH
2011,03256,7521.76,35,35,New Hampton,NH,WEVO
2011,03257,34877.92,182,182,New London,NH,WEVO
2011,03258,7451.00,31,31,Chichester,NH,WEVO
2011,03259,3322.66,20,20,North Sandwich,NH,WEVJ
2011,03260,3278.00,21,21,North Sutton,NH,WEVO
2011,03261,10655.90,67,67,Northwood,NH,WEVO
2011,03262,884.20,8,8,North Woodstock,NH,WEVJ
2011,03263,3645.00,30,30,Pittsfield,NH,WEVO
2011,03264,25842.30,109,109,Plymouth,NH,W247AO
2011,03266,5921.00,30,30,Rumney,NH,WEVH
2011,03268,2949.00,13,13,Salisbury,NH,WEVO
2011,03269,13609.34,52,52,Sanbornton,NH,WEVO
2011,03272,35.00,1,1,South Newbury,NH,WEVO
2011,03273,2703.00,16,16,South Sutton,NH,WEVO
2011,03275,11473.00,77,77,Suncook,NH,WEVO
2011,03276,10179.50,65,65,Tilton,NH,WEVO
2011,03278,14738.83,78,78,Warner,NH,WEVO
2011,03279,3095.00,9,9,Warren,NH,#N/A
2011,03280,3438.50,22,22,Washington,NH,WEVO
2011,03281,21489.21,87,87,Weare,NH,WEVO
2011,03282,1870.41,15,15,Wentworth,NH,W247AO
2011,03284,1525.00,11,11,Springfield,NH,WEVH
2011,03285,1735.00,12,12,Thornton,NH,W247AO
2011,03287,9325.01,44,44,Wilmot,NH,WEVO
2011,03289,847.51,6,6,Winnisquam,NH,WEVO
2011,03290,14399.11,66,66,Nottingham,NH,WEVO
2011,03291,285.00,5,5,West Nottingham,NH,WEVO
2011,03293,299.98,2,2,Woodstock,NH,#N/A
2011,03301,266766.65,515,515,Concord,NH,WEVO
2011,03302,4621.50,30,30,Concord,NH,WEVO
2011,03303,41723.48,146,146,Concord,NH,WEVO
2011,03304,38062.78,160,160,Bow,NH,WEVO
2011,03305,270.00,1,1,Concord,NH,WEVO
2011,03307,6602.08,46,46,Loudon,NH,WEVO
2011,03431,100682.07,379,379,Keene,NH,WEVN
2011,03435,,,,Keene,NH,WEVN
2011,03440,13178.38,41,41,Antrim,NH,WEVO
2011,03441,35.00,1,1,Ashuelot,NH,WEVN
2011,03442,2698.00,13,13,Bennington,NH,WEVO
2011,03443,1850.00,14,14,Chesterfield,NH,WEVN
2011,03444,13225.36,65,65,Dublin,NH,WEVN
2011,03445,6245.00,12,12,Sullivan,NH,WEVN
2011,03446,9614.72,54,54,Swanzey,NH,WEVN
2011,03447,4370.00,26,26,Fitzwilliam,NH,WEVN
2011,03448,4213.79,15,15,Gilsum,NH,WEVN
2011,03449,17538.84,72,72,Hancock,NH,WEVO
2011,03450,7914.50,51,51,Harrisville,NH,WEVN
2011,03451,1125.00,12,12,Hinsdale,NH,WEVN
2011,03452,16617.19,81,81,Jaffrey,NH,WEVN
2011,03455,10406.78,43,43,Marlborough,NH,WEVN
2011,03456,5355.00,13,13,Marlow,NH,WEVN
2011,03457,6861.75,31,31,Nelson,NH,WEVN
2011,03458,57824.99,185,185,Peterborough,NH,WEVO
2011,03461,4689.00,31,31,Rindge,NH,WEVO
2011,03462,5235.05,26,26,Spofford,NH,WEVN
2011,03464,2741.00,23,23,Stoddard,NH,WEVO
2011,03465,3705.00,15,15,Troy,NH,WEVN
2011,03466,2920.00,26,26,West Chesterfield,NH,WEVN
2011,03467,9613.00,45,45,Westmoreland,NH,WEVN
2011,03468,643.48,4,4,West Peterborough,NH,WEVO
2011,03469,685.00,6,6,West Swanzey,NH,WEVN
2011,03470,3123.67,24,24,Winchester,NH,WEVN
2011,03561,5460.00,44,44,Littleton,NH,WEVQ
2011,03570,4265.08,28,28,Berlin,NH,WEVC
2011,03574,6881.50,27,27,Bethlehem,NH,WEVQ
2011,03576,3669.00,16,16,Colebrook,NH,WEVF
2011,03579,275.00,3,3,Errol,NH,WEVC
2011,03580,10320.10,40,40,Franconia,NH,WEVQ
2011,03581,6307.50,28,28,Gorham,NH,WEVJ
2011,03582,300.00,4,4,Groveton,NH,WEVC
2011,03583,690.00,6,6,Jefferson,NH,WEVQ
2011,03584,7502.99,26,26,Lancaster,NH,WEVQ
2011,03585,1879.50,15,15,Lisbon,NH,WEVQ
2011,03586,1805.00,11,11,Sugar Hill,NH,WEVQ
2011,03588,2090.00,15,15,Milan,NH,WEVC
2011,03589,35.00,1,1,Mount Washington,NH,WEVC
2011,03590,300.00,1,1,North Stratford,NH,WEVQ
2011,03592,,,,Pittsburg,NH,WEVF
2011,03593,5590.00,23,23,Randolph,NH,WEVC
2011,03595,100.00,2,2,Twin Mountain,NH,WEVQ
2011,03597,700.00,1,1,West Stewartstown,NH,WEVF
2011,03598,4212.50,23,23,Whitefield,NH,WEVQ
2011,03601,1680.00,11,11,Acworth,NH,WEVN
2011,03602,5958.00,40,40,Alstead,NH,WEVN
2011,03603,1752.42,12,12,Charlestown,NH,WEVN
2011,03604,300.00,2,2,Drewsville,NH,WEVN
2011,03605,1970.00,8,8,Lempster,NH,WEVO
2011,03607,1080.00,8,8,South Acworth,NH,WEVN
2011,03608,18765.75,80,80,Walpole,NH,WEVN
2011,03609,735.00,3,3,North Walpole,NH,WEVN
2011,03740,150.00,2,2,Bath,NH,WEVQ
2011,03741,21297.86,71,71,Canaan,NH,WEVH
2011,03743,1985.00,14,14,Claremont,NH,WEVH
2011,03745,4867.00,27,27,Cornish,NH,#N/A
2011,03746,1197.50,8,8,Cornish Flat,NH,WEVH
2011,03748,12645.00,82,82,Enfield,NH,WEVH
2011,03749,565.00,5,5,Enfield Center,NH,WEVH
2011,03750,26358.00,64,64,Etna,NH,WEVH
2011,03751,3530.00,8,8,Georges Mills,NH,WEVO
2011,03752,700.00,7,7,Goshen,NH,WEVN
2011,03753,25160.00,109,109,Grantham,NH,WEVH
2011,03754,160.00,1,1,Guild,NH,WEVO
2011,03755,124824.73,238,238,Hanover,NH,WEVH
2011,03756,,,,Lebanon,NH,WEVH
2011,03765,220.00,1,1,Haverhill,NH,WEVQ
2011,03766,29170.16,142,142,Lebanon,NH,WEVH
2011,03768,45012.47,76,76,Lyme,NH,WEVH
2011,03769,375.00,4,4,Lyme Center,NH,WEVH
2011,03770,5243.00,27,27,Meriden,NH,WEVH
2011,03771,50.00,1,1,Monroe,NH,WEVQ
2011,03773,3831.66,29,29,Newport,NH,WEVH
2011,03774,200.00,3,3,North Haverhill,NH,WEVQ
2011,03777,2634.00,24,24,Orford,NH,WEVH
2011,03779,815.00,8,8,Piermont,NH,#N/A
2011,03780,240.00,1,1,Pike,NH,#N/A
2011,03781,5870.00,31,31,Plainfield,NH,WEVH
2011,03782,7140.00,42,42,Sunapee,NH,WEVO
2011,03784,12650.00,49,49,West Lebanon,NH,WEVH
2011,03785,50.00,1,1,Woodsville,NH,WEVQ
2011,03801,100252.50,393,393,Portsmouth,NH,W280DG
2011,03802,7291.25,25,25,Portsmouth,NH,W280DG
2011,03805,360.00,1,1,Newington,NH,W282AB
2011,03809,7070.51,34,34,Alton,NH,WEVO
2011,03810,2555.00,15,15,Alton Bay,NH,WEVO
2011,03811,2962.50,22,22,Atkinson,NH,WEVO
2011,03812,2553.00,11,11,Bartlett,NH,WEVJ
2011,03813,6155.00,37,37,Center Conway,NH,WEVJ
2011,03814,1467.00,7,7,Center Ossipee,NH,WEVJ
2011,03815,945.00,4,4,Center Strafford,NH,WEVO
2011,03816,4375.00,24,24,Center Tuftonboro,NH,WEVO
2011,03817,1285.00,11,11,Chocorua,NH,WEVJ
2011,03818,12770.00,54,54,Conway,NH,WEVJ
2011,03819,2320.00,12,12,Danville,NH,WEVO
2011,03820,61696.24,293,293,Dover,NH,W282AB
2011,03821,1605.00,14,14,Dover,NH,W282AB
2011,03822,,,,Dover,NH,W282AB
2011,03823,7541.50,39,39,Madbury,NH,W282AB
2011,03824,66149.21,191,191,Durham,NH,W282AB
2011,03825,15229.44,80,80,Barrington,NH,WEVO
2011,03826,2035.00,14,14,East Hampstead,NH,WEVO
2011,03827,3890.00,19,19,East Kingston,NH,WEVO
2011,03830,345.00,3,3,East Wakefield,NH,WEVO
2011,03832,4496.64,18,18,Eaton Center,NH,WEVJ
2011,03833,67786.21,255,255,Exeter,NH,WEVO
2011,03835,4363.16,31,31,Farmington,NH,WEVO
2011,03836,8687.71,33,33,Freedom,NH,WEVJ
2011,03837,4874.50,14,14,Gilmanton Iron Works,NH,WEVO
2011,03838,5890.00,31,31,Glen,NH,WEVJ
2011,03839,1785.00,13,13,Rochester,NH,W282AB
2011,03840,6596.30,36,36,Greenland,NH,W280DG
2011,03841,5836.97,27,27,Hampstead,NH,WEVO
2011,03842,8271.00,59,59,Hampton,NH,WEVO
2011,03843,155.00,3,3,Hampton,NH,WEVO
2011,03844,1865.00,14,14,Hampton Falls,NH,WEVO
2011,03845,5495.00,37,37,Intervale,NH,WEVJ
2011,03846,12429.00,62,62,Jackson,NH,WEVJ
2011,03847,685.00,5,5,Kearsarge,NH,WEVJ
2011,03848,6506.00,31,31,Kingston,NH,WEVO
2011,03849,3916.50,23,23,Madison,NH,WEVJ
2011,03850,2068.00,11,11,Melvin Village,NH,WEVO
2011,03851,1577.00,15,15,Milton,NH,WEVO
2011,03852,1280.00,8,8,Milton Mills,NH,#N/A
2011,03853,4282.34,22,22,Mirror Lake,NH,WEVO
2011,03854,32255.00,50,50,New Castle,NH,W280DG
2011,03855,2560.00,19,19,New Durham,NH,WEVO
2011,03856,6410.00,28,28,Newfields,NH,WEVO
2011,03857,18384.50,92,92,Newmarket,NH,WEVO
2011,03858,1586.43,13,13,Newton,NH,WEVO
2011,03859,60.00,1,1,Newton Junction,NH,WEVO
2011,03860,7130.00,51,51,North Conway,NH,WEVJ
2011,03861,26621.32,83,83,Lee,NH,WEVO
2011,03862,14006.70,52,52,North Hampton,NH,W280DG
2011,03864,1990.00,15,15,Ossipee,NH,WEVJ
2011,03865,1635.00,10,10,Plaistow,NH,WEVO
2011,03866,105.00,2,2,Rochester,NH,W282AB
2011,03867,14711.29,73,73,Rochester,NH,WEVO
2011,03868,2595.00,19,19,Rochester,NH,WEVO
2011,03869,3425.00,27,27,Rollinsford,NH,W282AB
2011,03870,29430.40,81,81,Rye,NH,W280DG
2011,03871,2650.00,14,14,Rye Beach,NH,W280DG
2011,03872,3898.50,33,33,Sanbornville,NH,WEVO
2011,03873,3045.45,16,16,Sandown,NH,WEVO
2011,03874,310.00,4,4,Seabrook,NH,WEVO
2011,03875,4113.00,22,22,Silver Lake,NH,WEVJ
2011,03878,7391.50,41,41,Somersworth,NH,W282AB
2011,03882,1105.00,6,6,Effingham,NH,WEVJ
2011,03883,2595.00,3,3,South Tamworth,NH,WEVJ
2011,03884,13530.08,70,70,Strafford,NH,WEVO
2011,03885,13665.62,80,80,Stratham,NH,WEVO
2011,03886,8982.44,46,46,Tamworth,NH,WEVJ
2011,03887,1794.58,10,10,Union,NH,WEVO
2011,03890,300.00,4,4,West Ossipee,NH,WEVJ
2011,03894,25148.50,121,121,Wolfeboro,NH,WEVJ
2011,03896,3460.00,14,14,Wolfeboro Falls,NH,WEVO
2011,03897,2230.00,9,9,Wonalancet,NH,WEVJ
2011,03901,1060.00,10,10,Berwick,ME,W282AB
2011,03902,1085.01,4,4,Cape Neddick,ME,W280DG
2011,03903,4427.14,33,33,Eliot,ME,W280DG
2011,03904,5890.00,44,44,Kittery,ME,W280DG
2011,03905,4155.00,23,23,Kittery Point,ME,W280DG
2011,03906,1255.00,8,8,North Berwick,ME,W282AB
2011,03907,50.00,1,1,Ogunquit,ME,W280DG
2011,03908,3762.78,31,31,South Berwick,ME,W282AB
2011,03909,4635.00,35,35,York,ME,W280DG
2011,03910,335.00,3,3,York Beach,ME,W280DG
2011,03911,35.00,1,1,York Harbor,ME,W280DG
2011,04001,330.00,2,2,Acton,ME,WEVO
2011,04002,200.00,1,1,Alfred,ME,#N/A
2011,04003,60.00,1,1,Bailey Island,ME,#N/A
2011,04005,,,,Biddeford,ME,#N/A
2011,04006,,,,Biddeford Pool,ME,#N/A
2011,04008,,,,Bowdoinham,ME,#N/A
2011,04009,290.00,3,3,Bridgton,ME,WEVJ
2011,04010,655.00,5,5,Brownfield,ME,WEVJ
2011,04011,515.00,2,2,Brunswick,ME,#N/A
2011,04014,125.00,2,2,Cape Porpoise,ME,WEVO
2011,04016,300.00,3,3,Center Lovell,ME,WEVJ
2011,04017,,,,Chebeague Island,ME,#N/A
2011,04021,,,,Cumberland Center,ME,#N/A
2011,04022,,,,Denmark,ME,WEVJ
2011,04024,,,,East Baldwin,ME,WEVJ
2011,04027,730.00,5,5,Lebanon,ME,W282AB
2011,04028,,,,East Parsonsfield,ME,#N/A
2011,04030,,,,East Waterboro,ME,#N/A
2011,04032,220.00,3,3,Freeport,ME,#N/A
2011,04037,1899.00,14,14,Fryeburg,ME,WEVJ
2011,04038,50.00,1,1,Gorham,ME,#N/A
2011,04039,,,,Gray,ME,#N/A
2011,04040,1525.00,12,12,Harrison,ME,WEVJ
2011,04041,751.50,5,5,Hiram,ME,WEVJ
2011,04042,,,,Hollis Center,ME,#N/A
2011,04043,525.00,5,5,Kennebunk,ME,#N/A
2011,04046,775.00,7,7,Kennebunkport,ME,#N/A
2011,04047,205.00,1,1,Parsonsfield,ME,WEVJ
2011,04048,50.00,1,1,Limerick,ME,#N/A
2011,04049,,,,Limington,ME,#N/A
2011,04050,,,,Long Island,ME,#N/A
2011,04051,430.00,3,3,Lovell,ME,WEVJ
2011,04054,,,,Moody,ME,W280DG
2011,04055,,,,Naples,ME,#N/A
2011,04061,40.00,1,1,North Waterboro,ME,#N/A
2011,04062,,,,Windham,ME,#N/A
2011,04063,35.00,1,1,Ocean Park,ME,#N/A
2011,04064,335.00,1,1,Old Orchard Beach,ME,#N/A
2011,04066,,,,Orrs Island,ME,#N/A
